INFO flwr 2023-04-09 02:34:11,563 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
DEBUG flwr 2023-04-09 02:34:11,564 | connection.py:38 | ChannelConnectivity.IDLE
DEBUG flwr 2023-04-09 02:34:11,565 | connection.py:38 | ChannelConnectivity.CONNECTING
DEBUG flwr 2023-04-09 02:34:11,569 | connection.py:38 | ChannelConnectivity.READY
mps
Model (simple CNN adapted from 'PyTorch: A 60 Minute Blitz')
Load CIFAR-10 (training and test set).
Files already downloaded and verified
Files already downloaded and verified
Train the model on the training set.
------------------------------------
nowtrain 1.88604125
------------------------------------

 52%|█████▏    | 205/391 [00:02<00:02, 77.27it/s]
 54%|█████▍    | 213/391 [00:02<00:02, 77.01it/s]
 57%|█████▋    | 221/391 [00:03<00:02, 77.00it/s]
 59%|█████▊    | 229/391 [00:03<00:02, 77.18it/s]
 61%|██████    | 237/391 [00:03<00:01, 77.01it/s]
 63%|██████▎   | 245/391 [00:03<00:01, 77.18it/s]
 65%|██████▍   | 253/391 [00:03<00:01, 77.03it/s]
 67%|██████▋   | 261/391 [00:03<00:01, 77.00it/s]
 69%|██████▉   | 269/391 [00:03<00:01, 77.07it/s]
 71%|███████   | 277/391 [00:03<00:01, 77.16it/s]
 73%|███████▎  | 285/391 [00:03<00:01, 77.35it/s]
 75%|███████▍  | 293/391 [00:03<00:01, 77.64it/s]
 77%|███████▋  | 301/391 [00:04<00:01, 77.47it/s]
 79%|███████▉  | 309/391 [00:04<00:01, 77.40it/s]
 81%|████████  | 317/391 [00:04<00:00, 77.55it/s]
 83%|████████▎ | 325/391 [00:04<00:00, 77.84it/s]
 85%|████████▌ | 333/391 [00:04<00:00, 78.14it/s]
 87%|████████▋ | 341/391 [00:04<00:00, 78.19it/s]
 89%|████████▉ | 349/391 [00:04<00:00, 78.25it/s]
 91%|█████████▏| 357/391 [00:04<00:00, 78.32it/s]
 93%|█████████▎| 365/391 [00:04<00:00, 78.28it/s]
 95%|█████████▌| 373/391 [00:05<00:00, 78.27it/s]
 97%|█████████▋| 381/391 [00:05<00:00, 77.90it/s]
 99%|█████████▉| 389/391 [00:05<00:00, 77.80it/s]
100%|██████████| 391/391 [00:05<00:00, 73.80it/s]
Validate the model on the test set.
now 7.20282725
nowtest 7.202829791

  0%|          | 0/10000 [00:00<?, ?it/s]
  0%|          | 29/10000 [00:00<00:34, 289.01it/s]
  1%|          | 76/10000 [00:00<00:25, 392.71it/s]
  1%|          | 122/10000 [00:00<00:23, 421.70it/s]
  2%|▏         | 169/10000 [00:00<00:22, 438.68it/s]
  2%|▏         | 219/10000 [00:00<00:21, 457.98it/s]
  3%|▎         | 268/10000 [00:00<00:20, 466.35it/s]
  3%|▎         | 316/10000 [00:00<00:20, 469.22it/s]
  4%|▎         | 364/10000 [00:00<00:20, 470.82it/s]
  4%|▍         | 413/10000 [00:00<00:20, 475.06it/s]
  5%|▍         | 461/10000 [00:01<00:20, 462.17it/s]
  5%|▌         | 513/10000 [00:01<00:19, 477.38it/s]
  6%|▌         | 563/10000 [00:01<00:19, 481.78it/s]
  6%|▌         | 612/10000 [00:01<00:19, 478.68it/s]
  7%|▋         | 663/10000 [00:01<00:19, 485.92it/s]
  7%|▋         | 713/10000 [00:01<00:19, 487.94it/s]
  8%|▊         | 762/10000 [00:01<00:18, 487.90it/s]
  8%|▊         | 811/10000 [00:01<00:18, 488.35it/s]
  9%|▊         | 860/10000 [00:01<00:18, 484.47it/s]
  9%|▉         | 909/10000 [00:01<00:18, 482.27it/s]
 10%|▉         | 958/10000 [00:02<00:18, 479.88it/s]
 10%|█         | 1008/10000 [00:02<00:18, 484.48it/s]
 11%|█         | 1057/10000 [00:02<00:18, 485.46it/s]
 11%|█         | 1107/10000 [00:02<00:18, 489.03it/s]
 12%|█▏        | 1157/10000 [00:02<00:18, 490.21it/s]
 12%|█▏        | 1207/10000 [00:02<00:17, 490.06it/s]
 13%|█▎        | 1257/10000 [00:02<00:17, 486.74it/s]
 13%|█▎        | 1307/10000 [00:02<00:17, 488.07it/s]
 14%|█▎        | 1356/10000 [00:02<00:17, 485.05it/s]
 14%|█▍        | 1405/10000 [00:02<00:17, 480.84it/s]
 15%|█▍        | 1454/10000 [00:03<00:18, 471.65it/s]
 15%|█▌        | 1502/10000 [00:03<00:17, 473.77it/s]
 16%|█▌        | 1552/10000 [00:03<00:17, 480.29it/s]
 16%|█▌        | 1601/10000 [00:03<00:17, 478.77it/s]
 16%|█▋        | 1649/10000 [00:03<00:17, 478.56it/s]
 17%|█▋        | 1698/10000 [00:03<00:17, 480.82it/s]
 17%|█▋        | 1748/10000 [00:03<00:16, 485.93it/s]
 18%|█▊        | 1797/10000 [00:03<00:17, 481.61it/s]
 18%|█▊        | 1846/10000 [00:03<00:16, 484.02it/s]
 19%|█▉        | 1895/10000 [00:03<00:16, 479.26it/s]
 19%|█▉        | 1945/10000 [00:04<00:16, 482.99it/s]
 20%|█▉        | 1996/10000 [00:04<00:16, 489.38it/s]
 20%|██        | 2045/10000 [00:04<00:16, 489.12it/s]
 21%|██        | 2094/10000 [00:04<00:16, 472.33it/s]
 21%|██▏       | 2145/10000 [00:04<00:16, 480.74it/s]
 22%|██▏       | 2194/10000 [00:04<00:16, 480.55it/s]
 22%|██▏       | 2244/10000 [00:04<00:15, 485.93it/s]
 23%|██▎       | 2293/10000 [00:04<00:16, 476.09it/s]
 23%|██▎       | 2341/10000 [00:04<00:16, 462.72it/s]
 24%|██▍       | 2388/10000 [00:05<00:16, 464.48it/s]
 24%|██▍       | 2438/10000 [00:05<00:15, 474.20it/s]
 25%|██▍       | 2490/10000 [00:05<00:15, 486.04it/s]
 25%|██▌       | 2539/10000 [00:05<00:15, 481.11it/s]
 26%|██▌       | 2588/10000 [00:05<00:15, 477.98it/s]
 26%|██▋       | 2636/10000 [00:05<00:15, 475.28it/s]
 27%|██▋       | 2687/10000 [00:05<00:15, 482.82it/s]
 27%|██▋       | 2738/10000 [00:05<00:14, 489.40it/s]
 28%|██▊       | 2789/10000 [00:05<00:14, 492.55it/s]
 28%|██▊       | 2840/10000 [00:05<00:14, 495.49it/s]
 29%|██▉       | 2890/10000 [00:06<00:14, 496.10it/s]
 29%|██▉       | 2941/10000 [00:06<00:14, 498.43it/s]
 30%|██▉       | 2991/10000 [00:06<00:14, 498.71it/s]
 30%|███       | 3041/10000 [00:06<00:14, 489.64it/s]
 31%|███       | 3091/10000 [00:06<00:14, 485.91it/s]
 31%|███▏      | 3141/10000 [00:06<00:14, 487.68it/s]
 32%|███▏      | 3192/10000 [00:06<00:13, 492.82it/s]
 32%|███▏      | 3243/10000 [00:06<00:13, 495.87it/s]
 33%|███▎      | 3294/10000 [00:06<00:13, 496.90it/s]
 33%|███▎      | 3345/10000 [00:06<00:13, 499.27it/s]
 34%|███▍      | 3395/10000 [00:07<00:13, 498.48it/s]
 34%|███▍      | 3446/10000 [00:07<00:13, 501.44it/s]
 35%|███▍      | 3497/10000 [00:07<00:13, 500.07it/s]
 35%|███▌      | 3548/10000 [00:07<00:12, 501.73it/s]
 36%|███▌      | 3599/10000 [00:07<00:12, 502.55it/s]
 36%|███▋      | 3650/10000 [00:07<00:12, 503.44it/s]
 37%|███▋      | 3701/10000 [00:07<00:12, 496.68it/s]
 38%|███▊      | 3751/10000 [00:07<00:12, 493.16it/s]
 38%|███▊      | 3802/10000 [00:07<00:12, 496.71it/s]
 39%|███▊      | 3852/10000 [00:07<00:12, 489.74it/s]
 39%|███▉      | 3903/10000 [00:08<00:12, 493.47it/s]
 40%|███▉      | 3953/10000 [00:08<00:12, 495.27it/s]
 40%|████      | 4003/10000 [00:08<00:12, 484.30it/s]
 41%|████      | 4052/10000 [00:08<00:12, 484.44it/s]
 41%|████      | 4103/10000 [00:08<00:12, 489.86it/s]
 42%|████▏     | 4154/10000 [00:08<00:11, 493.35it/s]
 42%|████▏     | 4204/10000 [00:08<00:11, 494.34it/s]
 43%|████▎     | 4255/10000 [00:08<00:11, 497.61it/s]
 43%|████▎     | 4306/10000 [00:08<00:11, 499.47it/s]
 44%|████▎     | 4356/10000 [00:08<00:11, 498.25it/s]
 44%|████▍     | 4406/10000 [00:09<00:11, 495.95it/s]
 45%|████▍     | 4456/10000 [00:09<00:11, 495.12it/s]
 45%|████▌     | 4507/10000 [00:09<00:11, 497.37it/s]
 46%|████▌     | 4557/10000 [00:09<00:11, 485.05it/s]
 46%|████▌     | 4607/10000 [00:09<00:11, 488.10it/s]
 47%|████▋     | 4657/10000 [00:09<00:10, 490.92it/s]
 47%|████▋     | 4707/10000 [00:09<00:10, 490.74it/s]
 48%|████▊     | 4758/10000 [00:09<00:10, 493.75it/s]
 48%|████▊     | 4808/10000 [00:09<00:10, 493.23it/s]
 49%|████▊     | 4859/10000 [00:10<00:10, 495.69it/s]
 49%|████▉     | 4910/10000 [00:10<00:10, 498.82it/s]
 50%|████▉     | 4960/10000 [00:10<00:10, 495.20it/s]
 50%|████▉     | 4999/10000 [00:10<00:10, 484.99it/s]
Loss  1.1501897350549697  accuracy  0.10482096419283857  total  4999
now 17.510313125
Train the model on the training set.
------------------------------------
nowtrain 17.515374291
------------------------------------

  0%|          | 0/391 [00:00<?, ?it/s]
  2%|▏         | 8/391 [00:00<00:05, 70.87it/s]
  4%|▍         | 16/391 [00:00<00:05, 72.32it/s]
  6%|▌         | 24/391 [00:00<00:05, 73.39it/s]
  8%|▊         | 32/391 [00:00<00:04, 74.80it/s]
 10%|█         | 40/391 [00:00<00:04, 75.78it/s]
 12%|█▏        | 48/391 [00:00<00:04, 75.99it/s]
 14%|█▍        | 56/391 [00:00<00:04, 76.60it/s]
 16%|█▋        | 64/391 [00:00<00:04, 76.99it/s]
 18%|█▊        | 72/391 [00:00<00:04, 77.25it/s]
 20%|██        | 80/391 [00:01<00:04, 77.22it/s]
 23%|██▎       | 88/391 [00:01<00:03, 77.57it/s]
 25%|██▍       | 96/391 [00:01<00:03, 77.71it/s]
 27%|██▋       | 104/391 [00:01<00:03, 77.84it/s]
 29%|██▊       | 112/391 [00:01<00:03, 77.76it/s]
 31%|███       | 120/391 [00:01<00:03, 78.15it/s]
 33%|███▎      | 128/391 [00:01<00:03, 78.30it/s]
 35%|███▍      | 136/391 [00:01<00:03, 78.27it/s]
 37%|███▋      | 144/391 [00:01<00:03, 78.29it/s]
 39%|███▉      | 152/391 [00:01<00:03, 78.34it/s]
 41%|████      | 160/391 [00:02<00:02, 77.98it/s]
 43%|████▎     | 168/391 [00:02<00:02, 77.96it/s]
 45%|████▌     | 176/391 [00:02<00:02, 77.99it/s]
 47%|████▋     | 184/391 [00:02<00:02, 77.14it/s]
 49%|████▉     | 192/391 [00:02<00:02, 77.36it/s]
 51%|█████     | 200/391 [00:02<00:02, 77.65it/s]
 53%|█████▎    | 208/391 [00:02<00:02, 77.63it/s]
 55%|█████▌    | 216/391 [00:02<00:02, 77.82it/s]
 57%|█████▋    | 224/391 [00:02<00:02, 77.91it/s]
 59%|█████▉    | 232/391 [00:03<00:02, 78.16it/s]
 61%|██████▏   | 240/391 [00:03<00:01, 78.17it/s]
 63%|██████▎   | 248/391 [00:03<00:01, 78.43it/s]
 65%|██████▌   | 256/391 [00:03<00:01, 78.73it/s]
 68%|██████▊   | 264/391 [00:03<00:01, 78.08it/s]
 70%|██████▉   | 272/391 [00:03<00:01, 76.71it/s]
 72%|███████▏  | 280/391 [00:03<00:01, 76.04it/s]
 74%|███████▎  | 288/391 [00:03<00:01, 75.96it/s]
 76%|███████▌  | 296/391 [00:03<00:01, 76.00it/s]
 78%|███████▊  | 304/391 [00:03<00:01, 76.12it/s]
 80%|███████▉  | 312/391 [00:04<00:01, 76.15it/s]
 82%|████████▏ | 320/391 [00:04<00:00, 76.26it/s]
 84%|████████▍ | 328/391 [00:04<00:00, 76.50it/s]
 86%|████████▌ | 336/391 [00:04<00:00, 76.77it/s]
 88%|████████▊ | 344/391 [00:04<00:00, 77.13it/s]
 90%|█████████ | 352/391 [00:04<00:00, 77.61it/s]
 92%|█████████▏| 360/391 [00:04<00:00, 78.01it/s]
 94%|█████████▍| 368/391 [00:04<00:00, 78.22it/s]
 96%|█████████▌| 376/391 [00:04<00:00, 78.28it/s]
 98%|█████████▊| 384/391 [00:04<00:00, 78.11it/s]
100%|██████████| 391/391 [00:05<00:00, 77.23it/s]
Validate the model on the test set.
now 22.587806708
nowtest 22.587809458

  0%|          | 0/10000 [00:00<?, ?it/s]
  0%|          | 48/10000 [00:00<00:20, 477.63it/s]
  1%|          | 96/10000 [00:00<00:21, 471.58it/s]
  1%|▏         | 144/10000 [00:00<00:20, 473.50it/s]
  2%|▏         | 194/10000 [00:00<00:20, 481.88it/s]
  2%|▏         | 244/10000 [00:00<00:20, 487.23it/s]
  3%|▎         | 295/10000 [00:00<00:19, 492.41it/s]
  3%|▎         | 345/10000 [00:00<00:19, 494.00it/s]
  4%|▍         | 395/10000 [00:00<00:19, 495.80it/s]
  4%|▍         | 445/10000 [00:00<00:19, 494.69it/s]
  5%|▍         | 496/10000 [00:01<00:19, 497.81it/s]
  5%|▌         | 546/10000 [00:01<00:19, 497.30it/s]
  6%|▌         | 597/10000 [00:01<00:18, 498.18it/s]
  6%|▋         | 648/10000 [00:01<00:18, 499.82it/s]
  7%|▋         | 698/10000 [00:01<00:18, 498.29it/s]
  7%|▋         | 748/10000 [00:01<00:18, 496.41it/s]
  8%|▊         | 799/10000 [00:01<00:18, 497.74it/s]
  8%|▊         | 849/10000 [00:01<00:18, 497.86it/s]
  9%|▉         | 899/10000 [00:01<00:18, 497.73it/s]
  9%|▉         | 949/10000 [00:01<00:18, 485.05it/s]
 10%|▉         | 998/10000 [00:02<00:18, 486.04it/s]
 10%|█         | 1047/10000 [00:02<00:18, 486.42it/s]
 11%|█         | 1096/10000 [00:02<00:18, 487.29it/s]
 11%|█▏        | 1145/10000 [00:02<00:18, 475.47it/s]
 12%|█▏        | 1194/10000 [00:02<00:18, 478.99it/s]
 12%|█▏        | 1244/10000 [00:02<00:18, 482.04it/s]
 13%|█▎        | 1295/10000 [00:02<00:17, 488.72it/s]
 13%|█▎        | 1345/10000 [00:02<00:17, 490.36it/s]
 14%|█▍        | 1395/10000 [00:02<00:17, 480.33it/s]
 14%|█▍        | 1445/10000 [00:02<00:17, 484.97it/s]
 15%|█▍        | 1495/10000 [00:03<00:17, 488.62it/s]
 15%|█▌        | 1545/10000 [00:03<00:17, 490.37it/s]
 16%|█▌        | 1595/10000 [00:03<00:17, 492.59it/s]
 16%|█▋        | 1646/10000 [00:03<00:16, 493.88it/s]
 17%|█▋        | 1697/10000 [00:03<00:16, 497.76it/s]
 17%|█▋        | 1747/10000 [00:03<00:16, 497.69it/s]
 18%|█▊        | 1797/10000 [00:03<00:16, 498.33it/s]
 18%|█▊        | 1848/10000 [00:03<00:16, 500.19it/s]
 19%|█▉        | 1899/10000 [00:03<00:16, 493.77it/s]
 19%|█▉        | 1949/10000 [00:03<00:16, 491.81it/s]
 20%|█▉        | 1999/10000 [00:04<00:16, 491.01it/s]
 20%|██        | 2049/10000 [00:04<00:16, 490.83it/s]
 21%|██        | 2099/10000 [00:04<00:16, 488.39it/s]
 21%|██▏       | 2148/10000 [00:04<00:16, 488.04it/s]
 22%|██▏       | 2198/10000 [00:04<00:15, 491.30it/s]
 22%|██▏       | 2248/10000 [00:04<00:15, 492.51it/s]
 23%|██▎       | 2298/10000 [00:04<00:15, 494.60it/s]
 23%|██▎       | 2349/10000 [00:04<00:15, 496.87it/s]
 24%|██▍       | 2399/10000 [00:04<00:15, 496.13it/s]
 24%|██▍       | 2449/10000 [00:04<00:15, 480.73it/s]
 25%|██▍       | 2498/10000 [00:05<00:15, 482.04it/s]
 25%|██▌       | 2548/10000 [00:05<00:15, 485.77it/s]
 26%|██▌       | 2598/10000 [00:05<00:15, 488.28it/s]
 26%|██▋       | 2647/10000 [00:05<00:15, 487.89it/s]
 27%|██▋       | 2697/10000 [00:05<00:14, 491.23it/s]
 27%|██▋       | 2747/10000 [00:05<00:14, 492.92it/s]
 28%|██▊       | 2797/10000 [00:05<00:14, 491.06it/s]
 28%|██▊       | 2847/10000 [00:05<00:14, 490.42it/s]
 29%|██▉       | 2897/10000 [00:05<00:14, 480.25it/s]
 29%|██▉       | 2946/10000 [00:06<00:14, 478.63it/s]
 30%|██▉       | 2996/10000 [00:06<00:14, 483.64it/s]
 30%|███       | 3046/10000 [00:06<00:14, 486.16it/s]
 31%|███       | 3095/10000 [00:06<00:14, 485.48it/s]
 31%|███▏      | 3145/10000 [00:06<00:14, 488.96it/s]
 32%|███▏      | 3195/10000 [00:06<00:13, 490.88it/s]
 32%|███▏      | 3246/10000 [00:06<00:13, 494.01it/s]
 33%|███▎      | 3296/10000 [00:06<00:13, 494.36it/s]
 33%|███▎      | 3346/10000 [00:06<00:13, 491.63it/s]
 34%|███▍      | 3397/10000 [00:06<00:13, 494.70it/s]
 34%|███▍      | 3448/10000 [00:07<00:13, 496.38it/s]
 35%|███▍      | 3499/10000 [00:07<00:13, 498.65it/s]
 36%|███▌      | 3550/10000 [00:07<00:12, 499.26it/s]
 36%|███▌      | 3600/10000 [00:07<00:12, 499.05it/s]
 36%|███▋      | 3650/10000 [00:07<00:12, 495.75it/s]
 37%|███▋      | 3700/10000 [00:07<00:12, 495.76it/s]
 38%|███▊      | 3751/10000 [00:07<00:12, 497.53it/s]
 38%|███▊      | 3802/10000 [00:07<00:12, 499.33it/s]
 39%|███▊      | 3853/10000 [00:07<00:12, 502.07it/s]
 39%|███▉      | 3904/10000 [00:07<00:12, 502.24it/s]
 40%|███▉      | 3955/10000 [00:08<00:12, 502.98it/s]
 40%|████      | 4007/10000 [00:08<00:11, 506.14it/s]
 41%|████      | 4059/10000 [00:08<00:11, 507.52it/s]
 41%|████      | 4110/10000 [00:08<00:11, 504.95it/s]
 42%|████▏     | 4161/10000 [00:08<00:12, 479.28it/s]
 42%|████▏     | 4212/10000 [00:08<00:11, 485.77it/s]
 43%|████▎     | 4263/10000 [00:08<00:11, 491.04it/s]
 43%|████▎     | 4314/10000 [00:08<00:11, 494.97it/s]
 44%|████▎     | 4365/10000 [00:08<00:11, 498.94it/s]
 44%|████▍     | 4415/10000 [00:08<00:11, 493.96it/s]
 45%|████▍     | 4465/10000 [00:09<00:11, 487.66it/s]
 45%|████▌     | 4516/10000 [00:09<00:11, 491.58it/s]
 46%|████▌     | 4567/10000 [00:09<00:10, 496.59it/s]
 46%|████▌     | 4617/10000 [00:09<00:10, 497.44it/s]
 47%|████▋     | 4667/10000 [00:09<00:10, 487.18it/s]
 47%|████▋     | 4716/10000 [00:09<00:10, 487.37it/s]
 48%|████▊     | 4766/10000 [00:09<00:10, 489.55it/s]
 48%|████▊     | 4817/10000 [00:09<00:10, 494.81it/s]
 49%|████▊     | 4867/10000 [00:09<00:10, 492.76it/s]
 49%|████▉     | 4917/10000 [00:09<00:10, 488.59it/s]
 50%|████▉     | 4966/10000 [00:10<00:10, 468.06it/s]
 50%|████▉     | 4999/10000 [00:10<00:10, 490.88it/s]
Loss  1.1467428223133087  accuracy  0.15283056611322265  total  4999
now 32.771669083
Train the model on the training set.
------------------------------------
nowtrain 32.776340291
------------------------------------

  0%|          | 0/391 [00:00<?, ?it/s]
  2%|▏         | 7/391 [00:00<00:05, 69.14it/s]
  4%|▍         | 15/391 [00:00<00:05, 72.21it/s]
  6%|▌         | 23/391 [00:00<00:05, 72.98it/s]
  8%|▊         | 31/391 [00:00<00:04, 74.16it/s]
 10%|▉         | 39/391 [00:00<00:04, 75.37it/s]
 12%|█▏        | 47/391 [00:00<00:04, 76.19it/s]
 14%|█▍        | 55/391 [00:00<00:04, 76.79it/s]
 16%|█▌        | 63/391 [00:00<00:04, 77.10it/s]
 18%|█▊        | 71/391 [00:00<00:04, 76.96it/s]
 20%|██        | 79/391 [00:01<00:04, 77.14it/s]
 22%|██▏       | 87/391 [00:01<00:03, 76.53it/s]
 24%|██▍       | 95/391 [00:01<00:03, 76.52it/s]
 26%|██▋       | 103/391 [00:01<00:03, 76.61it/s]
 28%|██▊       | 111/391 [00:01<00:03, 76.88it/s]
 30%|███       | 119/391 [00:01<00:03, 77.19it/s]
 32%|███▏      | 127/391 [00:01<00:03, 77.56it/s]
 35%|███▍      | 135/391 [00:01<00:03, 77.48it/s]
 37%|███▋      | 143/391 [00:01<00:03, 77.66it/s]
 39%|███▊      | 151/391 [00:01<00:03, 77.75it/s]
 41%|████      | 159/391 [00:02<00:02, 77.83it/s]
 43%|████▎     | 167/391 [00:02<00:02, 77.54it/s]
 45%|████▍     | 175/391 [00:02<00:02, 77.14it/s]
 47%|████▋     | 183/391 [00:02<00:02, 77.29it/s]
 49%|████▉     | 191/391 [00:02<00:02, 77.39it/s]
 51%|█████     | 199/391 [00:02<00:02, 77.70it/s]
 53%|█████▎    | 207/391 [00:02<00:02, 77.80it/s]
 55%|█████▍    | 215/391 [00:02<00:02, 77.83it/s]
 57%|█████▋    | 223/391 [00:02<00:02, 77.83it/s]
 59%|█████▉    | 231/391 [00:03<00:02, 76.83it/s]
 61%|██████    | 239/391 [00:03<00:01, 76.32it/s]
 63%|██████▎   | 247/391 [00:03<00:01, 75.72it/s]
 65%|██████▌   | 255/391 [00:03<00:01, 75.45it/s]
 67%|██████▋   | 263/391 [00:03<00:01, 74.91it/s]
 69%|██████▉   | 271/391 [00:03<00:01, 72.06it/s]
 71%|███████▏  | 279/391 [00:03<00:01, 73.35it/s]
 73%|███████▎  | 287/391 [00:03<00:01, 73.68it/s]
 75%|███████▌  | 295/391 [00:03<00:01, 74.42it/s]
 77%|███████▋  | 303/391 [00:03<00:01, 74.90it/s]
 80%|███████▉  | 311/391 [00:04<00:01, 75.31it/s]
 82%|████████▏ | 319/391 [00:04<00:00, 75.98it/s]
 84%|████████▎ | 327/391 [00:04<00:00, 76.38it/s]
 86%|████████▌ | 335/391 [00:04<00:00, 76.85it/s]
 88%|████████▊ | 343/391 [00:04<00:00, 76.69it/s]
 90%|████████▉ | 351/391 [00:04<00:00, 76.60it/s]
 92%|█████████▏| 359/391 [00:04<00:00, 76.48it/s]
 94%|█████████▍| 367/391 [00:04<00:00, 76.50it/s]
 96%|█████████▌| 375/391 [00:04<00:00, 76.96it/s]
 98%|█████████▊| 383/391 [00:05<00:00, 77.07it/s]
100%|██████████| 391/391 [00:05<00:00, 76.80it/s]
100%|██████████| 391/391 [00:05<00:00, 76.30it/s]
Validate the model on the test set.
now 37.910113
nowtest 37.91011575

  0%|          | 0/10000 [00:00<?, ?it/s]
  0%|          | 47/10000 [00:00<00:21, 461.49it/s]
  1%|          | 94/10000 [00:00<00:21, 460.32it/s]
  1%|▏         | 144/10000 [00:00<00:20, 474.38it/s]
  2%|▏         | 193/10000 [00:00<00:20, 479.06it/s]
  2%|▏         | 241/10000 [00:00<00:20, 474.36it/s]
  3%|▎         | 291/10000 [00:00<00:20, 480.06it/s]
  3%|▎         | 341/10000 [00:00<00:19, 485.64it/s]
  4%|▍         | 390/10000 [00:00<00:19, 486.82it/s]
  4%|▍         | 440/10000 [00:00<00:19, 490.06it/s]
  5%|▍         | 490/10000 [00:01<00:19, 491.33it/s]
  5%|▌         | 540/10000 [00:01<00:19, 487.97it/s]
  6%|▌         | 589/10000 [00:01<00:19, 484.10it/s]
  6%|▋         | 640/10000 [00:01<00:19, 489.68it/s]
  7%|▋         | 689/10000 [00:01<00:19, 487.79it/s]
  7%|▋         | 738/10000 [00:01<00:19, 479.96it/s]
  8%|▊         | 787/10000 [00:01<00:19, 481.23it/s]
  8%|▊         | 837/10000 [00:01<00:18, 486.40it/s]
  9%|▉         | 887/10000 [00:01<00:18, 488.66it/s]
  9%|▉         | 937/10000 [00:01<00:18, 491.32it/s]
 10%|▉         | 987/10000 [00:02<00:18, 493.65it/s]
 10%|█         | 1037/10000 [00:02<00:18, 486.67it/s]
 11%|█         | 1086/10000 [00:02<00:18, 484.15it/s]
 11%|█▏        | 1136/10000 [00:02<00:18, 487.45it/s]
 12%|█▏        | 1185/10000 [00:02<00:18, 488.17it/s]
 12%|█▏        | 1234/10000 [00:02<00:18, 486.88it/s]
 13%|█▎        | 1284/10000 [00:02<00:17, 489.88it/s]
 13%|█▎        | 1335/10000 [00:02<00:17, 494.42it/s]
 14%|█▍        | 1386/10000 [00:02<00:17, 495.43it/s]
 14%|█▍        | 1436/10000 [00:02<00:17, 495.04it/s]
 15%|█▍        | 1486/10000 [00:03<00:17, 492.65it/s]
 15%|█▌        | 1536/10000 [00:03<00:17, 487.06it/s]
 16%|█▌        | 1585/10000 [00:03<00:17, 486.92it/s]
 16%|█▋        | 1635/10000 [00:03<00:17, 489.14it/s]
 17%|█▋        | 1686/10000 [00:03<00:16, 494.03it/s]
 17%|█▋        | 1737/10000 [00:03<00:16, 498.60it/s]
 18%|█▊        | 1787/10000 [00:03<00:16, 494.51it/s]
 18%|█▊        | 1838/10000 [00:03<00:16, 497.46it/s]
 19%|█▉        | 1888/10000 [00:03<00:16, 496.27it/s]
 19%|█▉        | 1938/10000 [00:03<00:16, 490.56it/s]
 20%|█▉        | 1989/10000 [00:04<00:16, 493.34it/s]
 20%|██        | 2040/10000 [00:04<00:15, 497.63it/s]
 21%|██        | 2090/10000 [00:04<00:15, 498.28it/s]
 21%|██▏       | 2141/10000 [00:04<00:15, 499.23it/s]
 22%|██▏       | 2192/10000 [00:04<00:15, 500.48it/s]
 22%|██▏       | 2243/10000 [00:04<00:15, 498.10it/s]
